"Spectra_Name","Location","Instrument","Species_Code","Genus","Species","Canopy_position","PLSR_LeafAge_days","Measurement_Date","N.mu","N.q25","N.q975","Cab.mu","Cab.q25","Cab.q975","Car.mu","Car.q25","Car.q975","Canth.mu","Canth.q25","Canth.q975","Cbrown.mu","Cbrown.q25","Cbrown.q975","Cw.mu","Cw.q25","Cw.q975","Cm.mu","Cm.q25","Cm.q975"
"BNL10406","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","122.351325260659","20160213",1.90249655979818,1.89788012519622,1.91585977251944,54.0693374780824,53.6641165524059,55.1784518645013,16.8791310734598,16.3818104777425,18.2099494108702,1.47093367980124,1.34484851472472,1.8700593759478,0.00320247383187917,0.00229654884450315,0.00595029185644004,0.0168243649856185,0.0167662086831894,0.0169814997413234,0.0080981736222951,0.00797968856054517,0.00845063882540216
"BNL11065","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","102.073019839183","20160314",1.8008874292959,1.79391129220831,1.82157604518692,34.944279395129,34.5052475031263,36.22283923974,8.70884154216103,8.23534097430072,10.1835749232175,2.30374592832785,2.13414778689023,2.79314342483112,0.0105817754289528,0.00713936565815363,0.0211691331431572,0.0140423045620661,0.0139602933619159,0.0142855207290738,0.00462225439931491,0.00443473451745806,0.00516311986336038
"BNL10407","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","128.370816055707","20160213",1.80677632030897,1.8022989024503,1.81906389974543,49.87670639273,49.5163815587119,50.8909120484048,16.0591056054086,15.6094252448373,17.2596117294242,1.06272242070122,0.94759882035776,1.39254867681723,0.00380445950428232,0.0026460557770582,0.00741307609863214,0.016234830730222,0.0161858349987779,0.0163838083561686,0.00786644537846371,0.00773987455838471,0.00822156462426761
"BNL11066","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","84.3970996618613","20160314",1.78516575488511,1.77970754427251,1.80089637725158,30.6809191512645,30.3708242768352,31.591731340747,10.562339411229,10.1666614615999,11.7090181490308,1.83844266511506,1.72182937383459,2.17778543196471,0.0107850257141735,0.00750875473584714,0.0209834852269381,0.0136044505346993,0.0135386464607088,0.0138001135326421,0.00271548429301106,0.00257495513617038,0.00310423585748241
"BNL10408","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","118.62153397545","20160213",2.22540744286707,2.21772326421466,2.248165574592,84.3970520316471,83.9214142064186,85.8497880541449,28.2794431881704,27.4373365897978,30.7218646489626,4.09953271573562,3.87814488070508,4.75721443883765,0.0029639036497991,0.00209927957800534,0.00585775437772239,0.0330099826716843,0.0329301814535367,0.0332122961859743,0.00903042836551568,0.0088376894962034,0.00957914116933424
"BNL11070","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","395.413749496219","20160314",2.84721994033749,2.83329144003519,2.89024265854051,93.5750152472875,92.5441345936742,96.6725514339129,32.3745424823783,30.5272499100515,37.894800819616,3.28292515048253,2.79612181478698,4.5914125808711,0.343755298136483,0.332135000827036,0.378855582586738,0.0183643737351223,0.0182803658024645,0.0186107778940442,0.0124179799441974,0.0122098897454833,0.0130515139345203
"BNL10409","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","69.4999164605506","20160213",2.05197776878616,2.04544953725716,2.07067013903818,63.1113027801248,62.7738010629695,64.0725768240568,18.8527295073185,18.4239314371517,20.1891626337889,2.89834550593229,2.78608753888244,3.22149409638393,0.00186069585238649,0.00136140985923799,0.00351224587813425,0.0342182386554493,0.0341556421177437,0.0343980411682365,0.00744687021769059,0.00726139558048225,0.00795460137257049
"BNL11071","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","56.4696557926499","20160314",1.58211108913599,1.57752076418417,1.59517941822437,46.8378188154144,46.3290858137389,48.2468797175237,12.2485990720884,11.57487744228,14.2730241781043,2.78627971668528,2.55815618926116,3.41214813574463,0.00462156478953111,0.00322706424548764,0.00882648750583846,0.022098015806993,0.0219925927087928,0.0223681815485121,0.000580977401830601,0.000428781955404271,0.0010038956030558
"BNL10410","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","133.420806500807","20160213",1.72722731390108,1.72356866871919,1.7378641081564,43.900041087879,43.6196629959552,44.801776999286,13.2413076964819,12.8438245924929,14.4484127469467,2.24964137701372,2.11361474874926,2.61708194935777,0.00323801140694228,0.00224934907043017,0.00613909453619343,0.0133236248945436,0.0132771061767322,0.0134494775796184,0.00848435055941547,0.00837504593648792,0.00880715181704994
"BNL11072","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","375.846628173297","20160314",1.26423441128438,1.26216910965138,1.2700799424293,45.7296084465274,45.2333219123442,47.2173120882718,14.66449124543,13.9146509155841,17.0808485595273,1.32628432495214,1.13101858667004,1.91752730416788,0.396613923078959,0.388377113856336,0.420085548958822,0.00713214076673441,0.00710312774462192,0.00721932465268771,0.00382698477074456,0.00376854839753226,0.00399007165511252
"BNL10411","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","109.564346998494","20160213",1.72886269814684,1.7255254777703,1.73898358911237,46.4667086576117,46.1473819116779,47.3910652349751,14.4319595082056,14.0389876690681,15.5847480998435,1.62455885103911,1.51289887084623,1.96117639032446,0.0024011358899857,0.00166973166587563,0.00446084811931532,0.012697682593747,0.0126565837861576,0.0128226065219852,0.00684927237101845,0.00674882099160199,0.00713974125607575
"BNL11073","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","121.473320213813","20160314",1.67261288322689,1.66810041462189,1.6851887054198,31.8135302272796,31.5031165573015,32.76432057672,11.5768549295387,11.1531219322611,12.8407987658919,1.68028270593523,1.55695877886416,2.03363015320928,0.0322569290078627,0.024633003666741,0.0554717947612481,0.011889965446466,0.0118304260244889,0.0120619600053429,0.00296559026209251,0.00286182608243355,0.00326572260836919
"BNL10412","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","118.470196843671","20160213",2.2959044202496,2.28710798350979,2.31940127568757,89.1073327049463,88.5684188058622,90.6013282676591,28.4453842427681,27.5014541567023,31.3167235288376,4.63302176600602,4.39059674625963,5.29485315104894,0.0027468419165148,0.00190741159959453,0.00541826251461777,0.0356974723567427,0.0356224708560844,0.0359167265420594,0.00976632676765058,0.00956380393410881,0.0103173955516706
"BNL11074","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","256.481175878349","20160314",1.49811921266241,1.49419435934268,1.50930456809334,31.9579052503531,31.4394397426626,33.3960730525901,7.92846580374192,7.40376592170937,9.53236669278436,2.58594291818831,2.40913079015296,3.12525027966547,0.190753193443183,0.180313392131989,0.220359190176864,0.00862121834650805,0.00856860342504267,0.00878077528924037,0.00460717992464646,0.00449486578426537,0.00493104593070427
"BNL10413","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","103.761264202707","20160213",1.80235431081962,1.79806260248907,1.81445053473875,56.5829199688712,56.1619189176748,58.0093283325898,16.9290677867103,16.3208364186915,18.7511115185271,1.98151717418839,1.79748781173249,2.49316816387963,0.00253036566920892,0.00177629191109713,0.00502502377385859,0.0165268247981883,0.016471846036652,0.0166870537206053,0.00725814271895909,0.00713186048702944,0.00763890090600022
"BNL11076","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","526.027259460979","20160314",1.95806103499453,1.95236920385202,1.97531562052906,35.2763492383846,34.7253133540754,36.9885532765567,7.24854379790564,6.57342436392109,9.34316784784589,2.5251314388941,2.26329726205247,3.28797191692082,0.867689946766809,0.852225124193702,0.908924905209459,0.0106961554811339,0.0106321639849421,0.010878245862106,0.00643526706856903,0.00630932854698882,0.00681863359418909
"BNL10414","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","133.914796364898","20160213",1.62643825954181,1.6232200348229,1.63634145913417,45.3887306870662,45.0244416980404,46.4455392490208,13.4115159287073,12.9552843264035,14.7042305096668,1.68116025426858,1.55537877155585,2.05342761952055,0.00326766787938684,0.00232325444973654,0.00664259663766848,0.0123149494552439,0.0122703592655621,0.0124425387006106,0.00685433725320292,0.00675644800140949,0.00714547491839553
"BNL11077","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","87.3633489895614","20160314",1.64681060797544,1.63933859720654,1.66823041712948,53.0754450494534,52.4620773936609,54.9144668295526,16.27578878954,15.2598475715248,19.3128991886578,2.85172471684786,2.58228026748652,3.57674281873806,0.00555241945921293,0.00383550019757241,0.0111794456396361,0.0214237673603294,0.0213243675083564,0.0216972679618665,0.00315277871270184,0.00289388607175102,0.0038736681770361
"BNL10415","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","421.883163287182","20160213",3.72629548213766,3.70420829995052,3.79431650880917,143.184092476117,142.071878473642,146.537605495348,49.176678220146,47.3854334912473,54.3825660724108,2.48116478817666,2.12178809303642,3.52607425727777,0.311183374942836,0.302890170639588,0.336338132839598,0.0292400913588853,0.0291136923828101,0.0296145499953775,0.0246025264198515,0.0243089937147654,0.0255102904805052
"BNL11078","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","687.691196240707","20160314",2.09006446837516,2.08338427129231,2.10953596074776,35.9243137288585,35.2872062957742,37.8518509634316,4.64402249780475,3.81359655103907,7.08177455586889,4.37449629155886,3.99870434899662,5.52112684705942,1.153424419933,1.1363653702561,1.20533772613744,0.00878947996995318,0.00873614971199516,0.00895041503033137,0.00592688429357238,0.00581729103392076,0.00625339706674322
"BNL10416","PA-PNM","SVC_HR-1024i","LUEHSE","Luehea","seemannii","sunlit","285.515325560296","20160213",3.86665189566097,3.84484493549079,3.93357239448969,163.236520408386,162.20684154874,166.43278015286,50.2613761733163,48.3843656545333,55.7524812954001,5.55769680542406,5.10375051396443,6.91630315702384,0.00734349632757861,0.0050883033706376,0.0144145727002156,0.0346304924707323,0.0344891716460977,0.0350363120348043,0.0234551236930417,0.0231771139367242,0.0243450698585332
"BNL11079","PA-PNM","SE_PSRPlus","CORDAL","Cordia","alliodora","sunlit","270.5073798534","20160314",1.58345944897851,1.58014028042605,1.59273934524274,68.499920294148,67.7986571992997,70.7803782185778,17.0595328888658,16.0353216869193,20.1995002064064,1.7373297422683,1.43894605532045,2.65885385579224,0.0484045334861474,0.0401466682792291,0.0742179177624877,0.00916277976652011,0.00911964908510627,0.00928780969086203,0.00361638183650822,0.00353466196062686,0.00386267413367802
"BNL10417","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","111.589327630794","20160213",1.87917208855729,1.87492266802921,1.89223768834937,50.3403982847152,50.0427786397439,51.220167819609,15.7164885932254,15.3241634084674,16.7552049096296,2.23647495289046,2.12251544043708,2.55773682054698,0.00239004636543205,0.00172402983227955,0.00473437902021416,0.0189390348136092,0.0188927219521839,0.0190718004750585,0.00942070802633047,0.00929216779806476,0.00977976122095865
