"Spectra_Name","Location","Instrument","Species_Code","Genus","Species","Canopy_position","PLSR_LeafAge_days","Measurement_Date","Red","Blue","Far_Red"
"BNL10991","PA-PNM","SE_PSRPlus","ANACEX","Anacardium","excelsum","sunlit","121.748950110896","20160314",0.929146719235725,0.954220702732098,0.164690020608194
"BNL10401","PA-PNM","SVC_HR-1024i","ALBIAD","Albizia","adinocephala","sunlit","80.4439434395519","20160213",0.90268917143205,0.953150819820749,0.19198202151419
"BNL11004","PA-PNM","SE_PSRPlus","ANTITR","Pittoniotis","trichantha","sunlit","175.026670948942","20160314",0.825292274204156,0.944287546462066,0.150164079394752
"BNL10402","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","126.151706379077","20160213",0.925940542545852,0.95428845938916,0.200179403183758
"BNL11055","PA-PNM","SE_PSRPlus","ALBIAD","Albizia","adinocephala","sunlit","115.346330886994","20160314",0.878836894770168,0.94946682395264,0.150041525339308
"BNL10403","PA-PNM","SVC_HR-1024i","ANTITR","Pittoniotis","trichantha","sunlit","134.313416060925","20160213",0.879035649613168,0.949906799069207,0.153965223088232
"BNL11062","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","100.185000848391","20160314",0.775961911669858,0.931452271304071,0.130700304388842
"BNL10404","PA-PNM","SVC_HR-1024i","CAL2CA","Calycophyllum","candidissimum","sunlit","127.259674655176","20160213",0.938398018504438,0.954758353342045,0.220418765077002
"BNL11063","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","105.869943173515","20160314",0.956651251932274,0.954152824792568,0.257418951365616
"BNL10405","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","102.614697977629","20160213",0.922330435870442,0.95375205965759,0.183456479728198
"BNL11064","PA-PNM","SE_PSRPlus","FICUIN","Ficus","insipida","sunlit","84.2156242964871","20160314",0.938696981155072,0.954845060442244,0.16453573560709
"BNL10406","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","122.351325260659","20160213",0.927815047204181,0.954193626787218,0.194563053745933
"BNL11065","PA-PNM","SE_PSRPlus","CAL2CA","Calycophyllum","candidissimum","sunlit","102.073019839183","20160314",0.878139712148384,0.948425029377354,0.141374767772339
"BNL10407","PA-PNM","SVC_HR-1024i","CASTEL","Castilla","elastica","sunlit","128.370816055707","20160213",0.918500573915997,0.95349206104861,0.185377444843423
"BNL11066","PA-PNM","SE_PSRPlus","CASTEL","Castilla","elastica","sunlit","84.3970996618613","20160314",0.853803795140939,0.948510940640334,0.119622820996986
"BNL10408","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","118.62153397545","20160213",0.957489052933839,0.955957493322523,0.264372949928859
"BNL11070","PA-PNM","SE_PSRPlus","LUEHSE","Luehea","seemannii","sunlit","395.413749496219","20160314",0.955840296630397,0.955820708216549,0.344042640742327
"BNL10409","PA-PNM","SVC_HR-1024i","FICUIN","Ficus","insipida","sunlit","69.4999164605506","20160213",0.94287429220593,0.955211682876155,0.215195273756427
